level_0,Unnamed: 0,Song Name,Matched Name,Ratio Value,Song List Index,index,song_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
330,160,sloop john b,slept on,60,10965,10965,Slept on,0.5660000000000001,0.513,0.274,0.0,7,0.0924,-15.904000000000002,1,0.0453,183.818,4,0.463
331,161,19th nervous breakdown,when love breaks down,60,16711,16711,When Love Breaks Down,0.329,0.476,0.607,5.03e-06,1,0.0347,-7.46,1,0.0505,133.415,4,0.342
332,162,wipe out,wipe out,100,348,348,Wipe Out,0.111,0.46,0.955,0.54,11,0.952,-6.684,1,0.0487,160.07299999999995,4,0.726
333,163,psychotic reaction,psychotic reaction,100,299,299,Psychotic Reaction,0.000242,0.34600000000000003,0.75,0.0119,11,0.271,-6.619,1,0.103,165.03599999999997,4,0.667
335,164,beauty is only skin deep,fall in deep,56,18429,18429,Fall in Deep,0.108,0.685,0.6459999999999999,0.236,0,0.17,-6.7170000000000005,1,0.0711,111.966,4,0.539
336,165,no matter what shape your stomachs in,no matter what,55,4744,4744,No Matter What,0.902,0.5760000000000001,0.29100000000000004,0.0,10,0.103,-7.826,1,0.0302,67.887,4,0.28300000000000003
337,166,just like me,just like honey,81,2877,2877,Just Like Honey,8.02e-05,0.341,0.552,0.616,8,0.0591,-10.503,1,0.0423,121.361,4,0.486
338,167,love makes the world go round,people make the world go round,88,16060,16060,People Make the World Go Round,0.6829999999999999,0.7240000000000001,0.495,4.31e-06,4,0.3670000000000001,-9.06,0,0.052000000000000005,83.119,4,0.764
339,168,the pied piper,pied piper,83,7909,7909,Pied Piper,0.493,0.643,0.446,0.733,6,0.0969,-7.061,0,0.0357,139.006,4,0.856
340,169,coming on strong,coming of age,69,5819,5819,Coming of Age,0.7879999999999999,0.461,0.302,0.0,10,0.0856,-6.4,0,0.0271,79.686,4,0.0818
341,170,somewhere my love,wheres my love,84,1499,1499,Where's My Love,0.853,0.598,0.343,0.0219,0,0.123,-11.04,0,0.025,103.984,4,0.419
344,171,almost persuaded,almost persuaded,100,5143,5143,Almost Persuaded,0.861,0.251,0.338,0.0,8,0.14400000000000002,-11.897,1,0.0382,81.642,3,0.353
346,172,if i were a carpenter,if i were a boy,67,1568,1568,If I Were a Boy,0.107,0.632,0.518,0.0,6,0.354,-6.126,1,0.0313,90.007,4,0.4270000000000001
349,173,dont mess with bill,dont mess feat yg,67,15540,15540,Don't Mess (feat. YG),0.266,0.711,0.593,0.0,11,0.287,-6.069,1,0.122,99.069,4,0.7190000000000001
351,174,cherry cherry,cherry pie,70,551,551,Cherry Pie,0.0372,0.472,0.946,0.0,2,0.35200000000000004,-4.591,1,0.145,177.489,4,0.486
352,175,working in the coal mine,killing in the name,70,1106,1106,Killing In The Name,0.0266,0.466,0.833,0.0,7,0.0327,-4.215,1,0.304,88.785,4,0.6609999999999999
353,176,message to michael,a message to you and myself,62,7199,7199,A Message to You and Myself,0.965,0.737,0.201,0.24,1,0.101,-15.463,1,0.0787,119.993,4,0.158
354,177,love is a hurtin thing,my love  hotline bling,64,1389,1389,My Love / Hotline Bling,0.8759999999999999,0.5529999999999999,0.28800000000000003,0.0,11,0.145,-7.737999999999999,1,0.032,127.81,4,0.336
356,178,barbara ann,barbara ann,100,5857,5857,Barbara Ann,0.74,0.242,0.556,0.0,5,0.21600000000000005,-9.336,1,0.0413,163.339,4,0.653
357,179,gloria,gloria,100,2305,2305,Gloria,0.135,0.775,0.866,0.0376,9,0.152,-3.5980000000000003,1,0.0295,131.34,4,0.8759999999999999
360,180,my world is empty without you,lost without you,67,3254,3254,Lost Without You,0.928,0.409,0.13699999999999998,0.0,6,0.0706,-9.169,1,0.0446,162.08,1,0.106
364,181,rainy day women 12  35,rainy day,58,10986,10986,Rainy Day,0.601,0.594,0.5379999999999999,0.0,10,0.116,-10.659,0,0.426,176.27900000000002,4,0.419
366,182,guantanamera,guantanamera,100,209,209,Guantanamera,0.833,0.7440000000000001,0.601,0.0242,10,0.131,-5.2410000000000005,1,0.0349,143.542,4,0.905
367,183,land of 1000 dances,land of 1000 dances,100,3815,3815,Land Of 1000 Dances,0.0128,0.618,0.588,0.0266,2,0.35100000000000003,-11.624,1,0.0735,86.90299999999998,4,0.768
368,184,oh how happy,hip hop hooray,62,848,848,Hip Hop Hooray,0.102,0.862,0.642,0.0,6,0.272,-13.652,0,0.101,99.201,4,0.765
370,185,woman,woman,100,53,53,Woman,5.1e-05,0.219,0.952,0.0989,2,0.157,-3.621,1,0.17600000000000002,112.886,1,0.172
372,186,you baby,you say,80,4700,4700,You Say,0.669,0.494,0.637,0.0,5,0.0882,-6.381,1,0.0333,147.924,4,0.1
374,187,five oclock world,wild world,59,383,383,Wild World,0.354,0.483,0.503,0.000284,0,0.116,-9.396,1,0.0341,151.862,4,0.598
376,188,black is black,back in black,89,14929,14929,Back In Black,0.011,0.31,0.7,0.00965,9,0.0828,-5.678,1,0.047,188.386,4,0.763
377,189,nowhere man,another man,82,9227,9227,Another Man,0.00729,0.84,0.588,3.41e-05,0,0.0979,-10.652,1,0.0587,111.988,4,0.88
379,190,dandy,daddy,80,9370,9370,Daddy,0.0272,0.654,0.907,0.0,1,0.147,-3.741,0,0.349,170.00799999999995,4,0.499
380,191,baby scratch my back,baby got back,67,879,879,Baby Got Back,0.00471,0.933,0.664,0.0,1,0.0908,-11.281,1,0.311,128.467,4,0.616
384,192,shes just my style,just my type,73,12259,12259,Just My Type,0.00299,0.61,0.87,0.0,2,0.064,-4.012,0,0.0693,125.014,4,0.523
385,193,the more i see you,the world is yours,72,847,847,The World Is Yours,0.274,0.6779999999999999,0.794,1.68e-06,10,0.124,-6.186,0,0.14,87.374,4,0.54
386,194,i fought the law,i fought the law,100,311,311,I Fought The Law,0.105,0.593,0.804,2.22e-06,7,0.047,-5.497000000000001,1,0.0319,148.959,4,0.962
387,195,yellow submarine,submarine,72,8040,8040,Submarine,0.308,0.691,0.635,1.14e-06,1,0.177,-9.162,1,0.35200000000000004,140.047,4,0.701
388,196,hungry,hunger,83,13425,13425,Hunger,0.0362,0.703,0.841,0.339,6,0.183,-8.183,1,0.0312,126.998,4,0.424
389,197,zorba the greek,freak of the week,62,1085,1085,Freak Of The Week,0.000543,0.618,0.82,0.0,11,0.546,-4.593,0,0.0577,130.709,4,0.51
391,198,shapes of things,the start of things,74,12040,12040,The Start of Things,0.888,0.208,0.147,0.921,9,0.0899,-20.292,1,0.0397,173.96900000000005,3,0.038
394,199,6345789 soulsville usa,soul sista,50,3741,3741,Soul Sista,0.573,0.701,0.322,4.84e-06,8,0.18600000000000005,-10.379,0,0.133,145.84799999999996,4,0.675
395,200,to sir with love,at war with love,81,6621,6621,At War with Love,1.27e-05,0.302,0.943,0.0007610000000000001,0,0.0435,-2.483,1,0.0739,134.946,3,0.161
396,201,the letter,the letter,100,2113,2113,The Letter,0.252,0.638,0.428,0.0,9,0.132,-12.156,0,0.0687,139.434,4,0.901
400,202,ode to billie joe,ode to billie joe,100,5167,5167,Ode To Billie Joe,0.721,0.637,0.189,0.0,7,0.0939,-10.726,1,0.0471,120.142,4,0.695
401,203,windy,wendy,80,15277,15277,Wendy,0.994,0.391,0.419,0.301,1,0.362,-11.111,1,0.0341,115.376,4,0.104
402,204,im a believer,im a believer,100,2049,2049,I'm a Believer,0.7070000000000001,0.526,0.775,2.05e-05,0,0.217,-6.05,1,0.0352,80.10600000000002,4,0.962
403,205,light my fire,light my fire,100,274,274,Light My Fire,0.369,0.413,0.725,2.1600000000000007e-05,3,0.0905,-5.787000000000001,0,0.0324,124.618,4,0.44
406,206,somethin stupid,somethin stupid,100,2095,2095,Somethin' Stupid,0.753,0.262,0.328,0.0,4,0.227,-12.897,1,0.0376,207.074,4,0.5329999999999999
407,207,happy together,happy together,100,8230,8230,Happy Together,0.55,0.584,0.3670000000000001,1.3800000000000003e-05,6,0.0818,-9.638,0,0.0328,120.175,4,0.588
409,208,groovin,groovin,100,13955,13955,Groovin,0.0447,0.845,0.7440000000000001,0.343,10,0.13,-9.539,1,0.0567,126.0,4,0.6940000000000001
411,209,cant take my eyes off you,cant take my eyes off you,100,2080,2080,Can't Take My Eyes Off You,0.5660000000000001,0.575,0.764,1.07e-05,4,0.0692,-7.447999999999999,1,0.0746,123.821,4,0.536
413,210,little bit o soul,little bit of lovin,78,1174,1174,Little Bit Of Lovin',0.593,0.509,0.5820000000000001,0.000811,10,0.0996,-7.1720000000000015,1,0.0333,92.044,4,0.552
415,211,i think were alone now,i think were alone now,100,8244,8244,I Think We're Alone Now,0.2,0.78,0.4370000000000001,0.000174,9,0.0679,-10.277,1,0.0606,131.225,4,0.82
417,212,respect,respect,100,2131,2131,Respect,0.16399999999999998,0.805,0.5579999999999999,2.2e-05,0,0.0546,-5.226,1,0.041,114.95,4,0.965
418,213,i was made to love her,i was made for lovin you,74,602,602,I Was Made For Lovin' You,0.213,0.768,0.852,7.45e-05,4,0.0723,-6.215,1,0.038,128.374,4,0.867
421,214,come back when you grow up,come back home,60,9508,9508,Come Back Home,0.00102,0.603,0.883,0.0207,5,0.575,-5.1960000000000015,0,0.0539,124.915,4,0.454
423,215,kind of a drag,some kind of drug,71,2476,2476,Some Kind Of Drug,0.0705,0.586,0.525,0.0,0,0.0729,-8.968,1,0.498,126.51,4,0.491
426,216,sweet soul music,sweet soul music,100,3813,3813,Sweet Soul Music,0.104,0.59,0.659,6.56e-06,5,0.35600000000000004,-9.669,1,0.0697,80.20100000000002,4,0.965
427,217,expressway to your heart,listen to your heart,68,641,641,Listen To Your Heart,0.108,0.539,0.583,0.0,1,0.111,-4.935,0,0.0275,86.06299999999997,4,0.337
433,218,soul man,soul man,100,3825,3825,Soul Man,0.263,0.79,0.41,0.00314,0,0.174,-13.241,1,0.0343,112.345,4,0.815
342,219,never my love,wheres my love,74,1499,1499,Where's My Love,0.853,0.598,0.343,0.0219,0,0.123,-11.04,0,0.025,103.984,4,0.419
435,220,apples peaches pumpkin pie,calles feat tuamie,55,4434,4434,calles feat. tuamie,0.8440000000000001,0.799,0.35200000000000004,0.903,6,0.115,-9.943,1,0.159,83.564,4,0.435
436,221,come on down to my boat,coming down the mountain,64,4914,4914,Coming Down the Mountain,0.857,0.5820000000000001,0.344,0.0871,4,0.15,-9.148,1,0.0278,140.013,4,0.374
438,222,incense and peppermints,incense and peppermints,100,2712,2712,Incense And Peppermints,0.0405,0.491,0.649,0.0,4,0.0851,-11.115,1,0.0305,133.174,4,0.6809999999999999
439,223,ruby tuesday,by the way,64,3,3,By The Way,0.0264,0.451,0.97,0.00355,0,0.102,-4.938,1,0.107,122.444,4,0.198
440,224,it must be him,its been awhile,62,32,32,It's Been Awhile,0.00189,0.509,0.774,0.000549,6,0.14300000000000002,-4.0539999999999985,1,0.0338,116.529,4,0.0824
442,225,love is here and now youre gone,got no reason now for goin home,61,5375,5375,Got No Reason Now For Goin' Home,0.227,0.595,0.47,0.0,7,0.334,-12.938,1,0.03,157.207,4,0.935
443,226,for what its worth,for what its worth,100,260,260,For What It's Worth,0.406,0.653,0.519,0.0209,2,0.101,-10.164,1,0.0497,98.883,4,0.8220000000000001
444,227,gimme little sign,give a little bit,71,498,498,Give A Little Bit,0.0694,0.531,0.818,0.0096,2,0.263,-5.358,1,0.0452,90.767,4,0.471
448,228,the happening,the wanting,75,15070,15070,The Wanting,0.0482,0.545,0.925,0.0,2,0.0553,-4.298,1,0.0382,104.917,4,0.4320000000000001
450,229,all you need is love,all we need is love,87,8199,8199,All We Need Is Love,0.0422,0.601,0.901,0.0,1,0.0861,-3.731,1,0.0579,122.098,4,0.315
452,230,release me,release,82,11541,11541,Release,0.7879999999999999,0.5379999999999999,0.368,0.000637,0,0.18600000000000005,-9.006,0,0.109,109.991,4,0.326
455,231,your precious love,youre in love,71,537,537,You're In Love,0.00384,0.5670000000000001,0.867,0.08800000000000001,7,0.112,-11.541,1,0.0484,146.00799999999995,4,0.535
458,232,somebody to love,somebody to love,100,293,293,Somebody to Love,0.408,0.504,0.578,0.0,4,0.321,-9.302,1,0.031,132.411,4,0.654
461,233,get on up,get up,80,14920,14920,GET UP,0.0174,0.552,0.935,1.98e-06,0,0.116,-4.096,1,0.0623,74.954,4,0.38
463,234,brown eyed girl,brown eyed girl,100,317,317,Brown Eyed Girl,0.182,0.491,0.583,0.0,7,0.407,-10.964,1,0.0376,150.572,4,0.907
464,235,jimmy mack,my oak,62,13356,13356,My Oak,0.973,0.508,0.0182,0.906,7,0.112,-19.991,1,0.0469,71.952,5,0.275
465,236,i got rhythm,i got it made,64,9105,9105,I Got It Made,0.112,0.816,0.471,0.0,10,0.117,-13.244000000000002,0,0.29100000000000004,95.248,4,0.742
468,237,a whiter shade of pale,a whiter shade of pale,100,2091,2091,A Whiter Shade Of Pale,0.504,0.249,0.66,0.0026,0,0.0891,-6.905,1,0.0342,149.813,4,0.435
470,238,dont you care,dont you evah,77,9461,9461,Don't You Evah,0.0434,0.7809999999999999,0.645,1.75e-06,6,0.127,-6.202000000000001,1,0.0297,120.983,4,0.961
471,239,then you can tell me goodbye,everything you want me to be,64,14101,14101,Everything You Want Me to Be,0.000211,0.518,0.901,0.0,8,0.277,-5.17,1,0.0638,115.289,4,0.529
472,240,reflections,reflection,95,11421,11421,Reflection,0.0711,0.622,0.483,6.15e-06,9,0.0948,-8.959,0,0.209,75.132,4,0.394
474,241,on a carousel,carousel,76,3114,3114,CAROUSEL,0.13,0.541,0.773,0.0,8,0.215,-5.671,1,0.0537,149.887,4,0.551
475,242,please love me forever,close my eyes forever,65,529,529,Close My Eyes Forever,0.31,0.476,0.331,2.82e-06,5,0.172,-14.884,1,0.0305,130.57399999999998,4,0.24
479,243,alfie,alive,80,968,968,Alive,0.00636,0.325,0.83,9.86e-06,2,0.255,-7.615,1,0.0415,74.992,4,0.56
481,244,silence is golden,science student,69,1731,1731,Science Student,0.562,0.789,0.8640000000000001,0.0,2,0.0759,-2.8480000000000003,1,0.344,124.166,4,0.8140000000000001
482,245,my cup runneth over,hey up there,58,4087,4087,Hey Up There,0.181,0.7659999999999999,0.664,8.3e-06,11,0.138,-4.171,1,0.121,145.054,4,0.584
483,246,up up and away,shut up and dance,65,6914,6914,Shut Up and Dance,0.00701,0.578,0.866,0.0,1,0.257,-3.804,1,0.0619,128.03799999999998,4,0.619
485,247,san francisco be sure to wear flowers in your hair,san francisco be sure to wear flowers in your hair  single version,86,2079,2079,San Francisco (Be Sure to Wear Flowers in Your Hair) - Single Version,0.5379999999999999,0.525,0.52,0.00569,7,0.111,-11.725,1,0.0271,112.554,4,0.523
392,248,the rain the park  other things,the start of things,64,12040,12040,The Start of Things,0.888,0.208,0.147,0.921,9,0.0899,-20.292,1,0.0397,173.96900000000005,3,0.038
486,249,theres a kind of hush,theres an end,65,14764,14764,There's an End,0.0392,0.721,0.589,0.73,7,0.0949,-7.671,1,0.0284,118.772,4,0.78
488,250,mercy mercy mercy,mercy mercy,79,6909,6909,"Mercy, Mercy",0.23,0.8959999999999999,0.374,0.000168,9,0.152,-16.832,1,0.0739,118.203,4,0.8340000000000001
489,251,this is my song,this song,75,8202,8202,This Song,0.0712,0.6709999999999999,0.763,0.000655,2,0.171,-6.0779999999999985,1,0.0434,120.013,4,0.304
491,252,your love keeps lifting me higher and higher,your love keeps lifting me higher  higher,96,2046,2046,(Your Love Keeps Lifting Me) Higher & Higher,0.17600000000000002,0.631,0.69,0.0,2,0.121,-6.676,1,0.0531,94.574,4,0.938
493,253,ive been lonely too long,i couldve been your lover too,60,3232,3232,I Could've Been Your Lover Too,0.925,0.784,0.213,3.48e-05,11,0.393,-10.78,0,0.0422,135.85399999999998,4,0.339
494,254,penny lane,penny,67,14745,14745,Penny,0.241,0.573,0.767,3.4e-05,0,0.0926,-5.478,1,0.0575,132.30700000000002,4,0.568
496,255,youre my everything,give me everything,76,153,153,Give Me Everything,0.192,0.6709999999999999,0.939,0.0,8,0.298,-3.2060000000000004,1,0.161,129.023,4,0.529
499,256,georgy girl,hey girl,74,10139,10139,Hey Girl,0.0516,0.753,0.461,5.15e-06,10,0.0668,-7.898,1,0.0406,138.048,4,0.586
503,257,western union,water fountain,67,9426,9426,Water Fountain,0.00337,0.825,0.69,0.00277,1,0.3670000000000001,-6.234,1,0.065,110.488,4,0.589
504,258,baby i love you,baby i love your way,86,404,404,"Baby, I Love Your Way",0.614,0.7490000000000001,0.246,0.000138,0,0.0967,-12.847,1,0.0383,132.153,4,0.308
510,259,a little bit me a little bit you,a little bit dangerous,63,12448,12448,A Little Bit Dangerous,0.00213,0.583,0.685,0.0,10,0.0475,-5.422999999999999,0,0.0274,89.006,4,0.381
511,260,california nights,california stars,79,986,986,California Stars,0.422,0.622,0.736,1.18e-05,9,0.0829,-9.229,1,0.0292,110.24,4,0.723
512,261,dedicated to the one i love,addicted to love,70,729,729,Addicted To Love,0.361,0.7020000000000001,0.59,3.91e-06,2,0.0512,-12.76,1,0.0302,111.57,4,0.973
514,262,how can i be sure,how can i forget,73,1163,1163,How Can I Forget,0.69,0.7959999999999999,0.53,0.0,8,0.0646,-5.9670000000000005,1,0.0558,105.031,4,0.754
517,263,carrie anne,catie rae,70,1511,1511,Catie Rae,0.7090000000000001,0.344,0.46,0.0,10,0.117,-9.399,1,0.0319,84.469,4,0.528
518,264,we aint got nothin yet,we aint got nothin yet,100,2716,2716,(We Ain't Got) Nothin' Yet,0.119,0.41,0.904,4.61e-05,0,0.078,-7.98,0,0.0537,148.597,4,0.8320000000000001
519,265,friday on my mind,friday on my mind,100,2715,2715,Friday On My Mind,0.38,0.374,0.991,0.000719,9,0.0929,-1.101,1,0.0813,95.105,4,0.51
520,266,soul finger,linger,71,1058,1058,Linger,0.0783,0.439,0.434,4.870000000000001e-05,7,0.14,-14.918,1,0.0265,94.845,4,0.204
523,267,gimme some lovin,gimme some mo,83,7076,7076,Gimme Some Mo,0.00011,0.677,0.581,0.0585,4,0.606,-10.394,0,0.223,159.952,4,0.381
525,268,let it out let it all hang out,i dont want to change you,58,3298,3298,I Don't Want To Change You,0.472,0.41,0.306,3.28e-05,4,0.12,-9.704,0,0.0348,141.565,4,0.166
529,269,lets live for today,play for today,67,16703,16703,Play For Today,0.0487,0.458,0.731,0.0215,11,0.116,-12.049,0,0.145,80.425,4,0.784
530,270,close your eyes,close your eyes,100,11904,11904,Close Your Eyes,0.11,0.7290000000000001,0.7609999999999999,0.00128,2,0.0973,-5.477,1,0.119,124.037,4,0.374
410,271,groovin,groovin,100,13955,13955,Groovin,0.0447,0.845,0.7440000000000001,0.343,10,0.13,-9.539,1,0.0567,126.0,4,0.6940000000000001
531,272,funky broadway,funky friday,77,7982,7982,Funky Friday,0.0783,0.975,0.535,0.0,1,0.107,-7.227,1,0.196,125.066,4,0.6709999999999999
533,273,pleasant valley sunday,lazy sunday,61,4446,4446,Lazy Sunday,0.76,0.759,0.532,0.841,0,0.127,-9.653,0,0.0391,126.047,4,0.036000000000000004
534,274,i never loved a man the way i love you,i just called to say i love you,64,2295,2295,I Just Called To Say I Love You,0.243,0.748,0.551,1.57e-06,1,0.0943,-9.054,1,0.0239,113.535,4,0.65
536,275,tell it like it is,i tell it like it used to be,74,5404,5404,I Tell It Like It Used To Be,0.358,0.73,0.49,0.0,2,0.0219,-10.613,1,0.0369,88.944,4,0.564
538,276,cold sweat,cold water,80,1421,1421,Cold Water,0.733,0.509,0.257,0.0,6,0.312,-13.962,0,0.108,187.366,4,0.55
540,277,shed rather be with me,she got the best of me,64,8872,8872,She Got the Best of Me,0.0292,0.5329999999999999,0.907,0.0,11,0.386,-3.793,1,0.0406,150.99,4,0.7
542,278,986,98,80,4511,4511,98,0.175,0.923,0.498,0.0,6,0.0545,-8.363,0,0.364,139.032,4,0.8490000000000001
543,279,here we go again,here it goes again,82,13843,13843,Here It Goes Again,0.000342,0.537,0.882,9.06e-05,0,0.12,-2.306,1,0.0403,145.72899999999996,4,0.81
548,280,white rabbit,white rabbit,100,321,321,White Rabbit,0.486,0.551,0.293,0.000273,2,0.0864,-12.503,1,0.0272,106.798,4,0.322
549,281,bernadette,liberate,67,15617,15617,Liberate,0.0024,0.515,0.877,0.802,5,0.623,-5.4129999999999985,1,0.0356,126.996,4,0.434
550,282,the beat goes on,the reason,69,7190,7190,The Reason,0.0996,0.404,0.598,3.2899999999999987e-05,2,0.303,-8.513,1,0.16699999999999998,89.949,4,0.348
552,283,snoopy vs the red baron,soon  remastered version,60,3032,3032,Soon - Remastered Version,4.84e-06,0.421,0.931,0.879,6,0.383,-9.075,0,0.043,109.555,4,0.642
553,284,societys child,love child,67,2122,2122,Love Child,0.49,0.5579999999999999,0.733,1.34e-05,9,0.345,-7.237,0,0.032,104.582,4,0.625
556,285,girl youll be a woman soon,love you like a love song,59,6659,6659,Love You Like A Love Song,0.0761,0.858,0.6779999999999999,0.0,1,0.0741,-3.87,0,0.0469,117.009,4,0.922
560,286,aint no mountain high enough,aint no mountain high enough,100,2040,2040,Ain't No Mountain High Enough,0.482,0.669,0.616,0.0,11,0.179,-10.776,0,0.033,130.037,4,0.818
563,287,i take it back,make it back,85,17604,17604,Make It Back,0.122,0.75,0.387,0.0,1,0.0993,-10.123,0,0.487,143.019,4,0.7390000000000001
565,288,here comes my baby,here comes the boom,70,1609,1609,Here Comes The Boom,0.00214,0.59,0.969,0.132,7,0.952,-3.3960000000000004,1,0.0817,105.022,4,0.223
568,289,everlasting love,everlasting love,100,2103,2103,Everlasting Love,0.266,0.4970000000000001,0.569,0.0,9,0.336,-10.632,1,0.0386,120.531,4,0.8109999999999999
570,290,i dig rock and roll music,its still rock and roll to me,70,821,821,It's Still Rock and Roll to Me,0.0958,0.745,0.655,1.99e-06,5,0.0895,-7.588999999999999,1,0.166,141.429,4,0.5820000000000001
328,291,little ole man uptight everythings alright,uptight everythings alright,78,3857,3857,Uptight (Everything's Alright),0.0301,0.61,0.65,0.0,5,0.404,-9.91,0,0.0337,133.409,4,0.823
572,292,i had too much to dream last night,i had too much to dream last night,100,340,340,I Had Too Much To Dream (Last Night),0.354,0.341,0.7140000000000001,0.0,2,0.31,-7.997999999999998,0,0.0404,147.60399999999996,4,0.412
573,293,daydream believer,daydream believer,100,8251,8251,Daydream Believer,0.256,0.51,0.488,0.0,7,0.11,-10.304,1,0.0304,125.683,4,0.649
505,294,baby i need your lovin,baby i love your way,67,404,404,"Baby, I Love Your Way",0.614,0.7490000000000001,0.246,0.000138,0,0.0967,-12.847,1,0.0383,132.153,4,0.308
575,295,mirage,mirage,100,18427,18427,Mirage,0.0605,0.393,0.5770000000000001,0.00535,4,0.138,-7.652,1,0.0446,95.039,4,0.14
576,296,green green grass of home,green green grass of home,100,5134,5134,Green Green Grass of Home,0.6509999999999999,0.679,0.202,0.000722,3,0.117,-17.938,1,0.0295,95.89,4,0.591
